start lat, start long, dest lat, dest long, dijkstra time, astar time, dijsktra node pulls,  astar node pulls, dijkstra found, astar found, index
88.02,80.46,-12.06,-20.34,0.5509987,0.0437756,2573363,125448,true,true,499
9.18,-89.46,81.9,-176.58,0.5314251,0.0499477,2573363,126460,true,true,810
79.02,25.74,-55.62,-56.7,0.5750087,0.0630911,2573363,127254,true,true,431
-9.9,-174.78,-22.14,86.58,0.5800719,0.0451719,2573363,127504,true,true,451
-21.06,-8.82,12.78,50.58,0.5331271,0.0465707,2573363,128276,true,true,806
78.66,55.98,13.86,-50.58,0.5319701,0.0481673,2573363,129011,true,true,530
18.18,38.34,40.5,154.26,0.5309658,0.0541349,2573363,129112,true,true,152
12.78,117.54,-37.26,-162.9,0.5257197,0.0557692,2573363,129161,true,true,642
-60.3,-148.86,-68.94,157.14,0.5386255,0.0527707,2573363,130405,true,true,418
78.3,-156.06,-34.02,-112.5,0.5359843,0.0591735,2573363,130887,true,true,865
77.58,-101.34,-5.94,-151.02,0.5516356,0.047993,2573363,132600,true,true,615
-67.86,72.54,32.58,143.46,0.5355058,0.0605684,2573363,132704,true,true,205
-55.98,145.98,-38.34,80.1,0.5429893,0.0464373,2573363,132750,true,true,90
-45.54,153.18,-42.66,-145.62,0.5337703,0.0500255,2573363,133427,true,true,886
77.94,41.22,23.22,-47.7,0.5340179,0.0650972,2573363,134030,true,true,774
63.54,-75.42,-46.62,-59.94,0.5358812,0.0595388,2573363,134085,true,true,604
-3.06,-3.78,-14.22,79.74,0.5307096,0.0473111,2573363,134373,true,true,558
-5.58,57.42,-46.26,119.34,0.5398757,0.0605548,2573363,134963,true,true,139
-4.86,-139.5,-66.78,169.74,0.5372856,0.0718561,2573363,135839,true,true,588
22.14,-177.66,-37.98,105.3,0.5376788,0.0547981,2573363,136496,true,true,590
59.94,-152.46,-50.94,-97.02,0.5292199,0.0606246,2573363,136657,true,true,842
7.02,113.22,-31.86,40.5,0.5188748,0.05389,2573363,137410,true,true,334
63.54,-2.34,64.26,-58.5,0.5232063,0.0520117,2573363,137859,true,true,598
-14.58,120.42,-55.26,59.94,0.5173562,0.0561251,2573363,137930,true,true,793
8.82,-112.5,-11.34,152.82,0.5271945,0.0505303,2573363,138204,true,true,314
89.46,-110.7,22.5,144.18,0.5495716,0.0508409,2573363,139573,true,true,248
32.58,-122.94,-2.34,156.06,0.5376472,0.0512407,2573363,140364,true,true,120
73.62,-126.18,-42.3,-137.34,0.5458338,0.0547008,2573363,141378,true,true,456
-51.3,-23.58,-48.42,-81.9,0.5444226,0.0536264,2573363,141437,true,true,295
57.78,-44.82,-68.58,5.94,0.5321586,0.0741458,2573363,142588,true,true,575
-55.98,-162.18,-39.06,-103.5,0.5412881,0.055124,2573363,142783,true,true,747
-65.7,80.1,-45.9,147.78,0.5425745,0.0583642,2573363,143597,true,true,16
-25.02,-122.94,-32.58,162.18,0.5340233,0.0578362,2573363,144649,true,true,113
79.74,171.9,-43.38,-115.38,0.5353505,0.064252,2573363,144889,true,true,692
75.78,164.7,-35.1,-121.5,0.5284698,0.0670991,2573363,147042,true,true,951
-3.42,-81.9,-4.86,-22.14,0.5342234,0.0533351,2573363,148085,true,true,526
-35.82,-123.3,-7.02,156.42,0.5388417,0.0598478,2573363,148870,true,true,458
-57.42,-179.46,-32.58,112.14,0.5341819,0.0603615,2573363,149551,true,true,821
-37.98,116.82,63.9,-173.7,0.5308394,0.0762137,2573363,149712,true,true,251
17.1,41.94,-70.02,-5.94,0.5318548,0.0861304,2573363,151381,true,true,560
-62.1,51.66,-23.22,-22.86,0.5453608,0.0610319,2573363,152008,true,true,760
89.82,-74.34,-12.06,-168.3,0.5476927,0.056813,2573363,152964,true,true,855
-46.62,-134.1,88.02,-172.26,0.5306634,0.080879,2573363,153760,true,true,564
53.46,165.06,-54.9,75.78,0.5471081,0.070455,2573363,154500,true,true,587
-52.02,107.46,-8.1,-162.54,0.5353635,0.0680967,2573363,154577,true,true,899
84.06,136.26,22.5,-120.42,0.5298134,0.0714697,2573363,155256,true,true,931
-24.66,52.38,-62.82,111.42,0.5431604,0.0732197,2573363,155796,true,true,701
5.22,-81.9,-63.54,-39.42,0.5314955,0.0926188,2573363,156029,true,true,932
87.66,98.82,21.06,172.62,0.5428763,0.0554343,2573363,156479,true,true,782
17.1,171.9,-48.06,-109.98,0.5334181,0.0672838,2573363,157662,true,true,126
13.14,-105.66,6.3,120.78,0.5287154,0.0651021,2573363,161912,true,true,866
-36.9,77.58,-6.66,8.46,0.5413115,0.0663232,2573363,163354,true,true,356
-65.7,136.62,-33.66,61.38,0.5310087,0.0596824,2573363,163508,true,true,28
-11.7,-165.42,-27.18,100.62,0.5348652,0.0604227,2573363,163985,true,true,144
64.98,37.98,-52.38,28.26,0.5370199,0.0674034,2573363,164843,true,true,478
76.5,178.38,77.58,109.62,0.5327557,0.0600588,2573363,164876,true,true,952
-11.7,136.26,6.3,-96.66,0.5284561,0.0594539,2573363,165481,true,true,349
-18.9,58.14,-37.98,129.42,0.5393704,0.0635068,2573363,165971,true,true,636
4.5,-33.3,-29.7,50.94,0.5368574,0.0688133,2573363,166028,true,true,999
-56.34,-74.7,-36.54,-145.62,0.5725362,0.060895,2573363,166231,true,true,45
-12.06,124.38,-41.58,-146.34,0.5268713,0.065098,2573363,166637,true,true,350
6.66,-29.7,88.02,-33.3,0.5447065,0.0950282,2573363,167753,true,true,134
-48.78,-30.42,-45.18,-99.54,0.5414038,0.0700795,2573363,167797,true,true,746
-57.06,-111.42,-69.66,-44.1,0.5466331,0.065671,2573363,168759,true,true,641
9.9,-86.22,-55.98,-39.78,0.5331879,0.07068,2573363,169867,true,true,786
85.14,149.58,-36.9,150.66,0.5383082,0.0762708,2573363,172817,true,true,897
-9.9,-170.1,4.5,54.54,0.5467813,0.0627451,2573363,172893,true,true,637
-21.42,-77.22,48.78,-166.14,0.5657483,0.0739904,2573363,173561,true,true,107
-49.14,50.58,-1.62,-39.06,0.5462617,0.0706294,2573363,173641,true,true,934
-46.62,90.54,-41.58,15.66,0.5442134,0.0641418,2573363,175082,true,true,503
-41.22,1.98,-55.98,70.02,0.5409139,0.0733038,2573363,183235,true,true,556
-56.7,1.26,-59.58,-68.94,0.5858161,0.068148,2573363,183453,true,true,178
82.62,159.66,-40.14,90.54,0.5318121,0.0714096,2573363,183897,true,true,831
-53.1,-31.5,-48.78,-106.38,0.548646,0.0693052,2573363,184261,true,true,275
70.38,165.06,-51.66,-106.02,0.5292713,0.0824265,2573363,184957,true,true,606
-44.46,45.9,30.78,124.02,0.5424769,0.0784167,2573363,186171,true,true,712
34.38,-160.74,75.42,149.22,0.536393,0.0898107,2573363,188343,true,true,920
86.94,-138.06,-54.54,-115.38,0.5539272,0.0818781,2573363,188466,true,true,494
27.18,-160.02,-13.5,102.78,0.5428388,0.0706708,2573363,189247,true,true,255
-66.06,-37.26,19.26,-107.46,0.5431451,0.0763198,2573363,189700,true,true,825
82.26,-127.98,81.18,142.74,0.5441601,0.0641018,2573363,191208,true,true,486
-54.54,-148.14,15.3,117.9,0.545011,0.0850867,2573363,191363,true,true,377
-1.98,-174.06,12.78,97.02,0.5391639,0.0682598,2573363,192721,true,true,398
87.66,-1.26,27.54,-79.74,0.5302706,0.0725403,2573363,192771,true,true,914
-55.62,-0.9,-57.42,-73.62,0.538837,0.0716304,2573363,193798,true,true,514
-65.34,-64.98,-32.22,-145.26,0.5629394,0.0726817,2573363,194737,true,true,52
-63.54,-36.18,-38.7,37.62,0.5429863,0.0782877,2573363,195117,true,true,353
-76.5,165.78,9.18,59.94,0.5307298,0.073425,2573363,195557,true,true,367
18.54,172.26,-68.22,-131.58,0.5417692,0.1060017,2573363,196393,true,true,326
19.98,70.02,-11.7,-36.9,0.5395704,0.0750569,2573363,198082,true,true,301
-41.94,-132.66,-65.7,-67.86,0.5366311,0.0855338,2573363,199466,true,true,13
3.78,-20.7,-73.26,-82.98,0.5746493,0.1101381,2573363,201242,true,true,199
37.62,154.62,84.42,151.02,0.5969731,0.0914124,2573363,204229,true,true,311
51.66,-147.42,-57.78,-79.38,0.5513584,0.0908219,2573363,204726,true,true,655
82.98,-18.54,68.58,-98.82,0.5275974,0.0862922,2573363,205107,true,true,938
32.94,-147.78,-4.86,135.54,0.5408878,0.0797234,2573363,206656,true,true,827
89.46,-66.06,3.06,179.46,0.5493235,0.0716324,2573363,206865,true,true,4
-26.82,-160.74,-46.26,130.5,0.5384781,0.0844743,2573363,207076,true,true,618
-21.06,167.94,-38.7,-114.66,0.5250778,0.082256,2573363,210184,true,true,416
76.5,116.82,17.82,-25.74,0.5402086,0.0881555,2573363,210970,true,true,894
-26.1,-40.14,-32.58,-125.1,0.5346234,0.093224,2573363,217503,true,true,923
-56.34,143.82,-53.46,-133.38,0.53243,0.0828913,2573363,217826,true,true,639
-66.42,78.3,12.78,-39.78,0.5347059,0.087998,2573363,222320,true,true,60
-70.02,-9.9,21.78,-90.18,0.5405502,0.0913847,2573363,222328,true,true,323
15.3,-21.78,-8.1,78.66,0.5330098,0.0848336,2573363,226007,true,true,474
-40.5,-121.86,-29.7,-43.02,0.5379059,0.0856655,2573363,226882,true,true,158
-0.9,-9.9,-29.7,90.54,0.529402,0.0849479,2573363,227589,true,true,187
-32.58,-166.5,-57.06,124.38,0.5322799,0.1008593,2573363,228678,true,true,957
82.98,-16.38,75.42,-100.98,0.5298399,0.091751,2573363,229063,true,true,946
-66.78,-93.78,-56.7,-8.46,0.5425005,0.0864878,2573363,229368,true,true,954
82.62,120.06,-9.9,130.86,0.5364828,0.0955022,2573363,231896,true,true,589
-44.1,89.82,-74.34,169.38,0.5364131,0.0977698,2573363,231970,true,true,570
-47.34,93.42,-29.7,0.18,0.6274685,0.0920137,2573363,232813,true,true,970
-51.3,-86.22,-59.58,-166.86,0.5535134,0.0962025,2573363,235417,true,true,547
42.3,-64.98,-65.7,19.26,0.5307707,0.1170375,2573363,236451,true,true,848
-45.54,96.66,-12.42,0.54,0.5372832,0.0889319,2573363,236476,true,true,41
-37.26,-128.7,85.5,-147.42,0.537322,0.1248552,2573363,237415,true,true,665
82.62,70.02,-47.7,34.38,0.5456147,0.0965287,2573363,237694,true,true,700
-30.42,82.26,9.54,-34.38,0.5433867,0.0932049,2573363,237876,true,true,32
-45.9,70.74,-65.34,-12.78,0.5415007,0.1007545,2573363,238337,true,true,103
-50.22,12.78,-28.26,105.66,0.5351956,0.0857191,2573363,238710,true,true,183
86.94,82.98,-32.58,-149.22,0.5457776,0.1062151,2573363,240252,true,true,927
-44.46,119.34,46.26,-160.02,0.5267902,0.1078236,2573363,241045,true,true,689
-8.1,-92.34,-33.3,-18.9,0.5355597,0.093417,2573363,241321,true,true,520
85.14,-120.42,-63.18,-119.7,0.5482209,0.1096638,2573363,242089,true,true,727
-50.94,-171.9,-20.34,89.82,0.5340955,0.0983373,2573363,243177,true,true,149
-9.54,61.38,15.66,-56.7,0.5346773,0.0979035,2573363,243196,true,true,417
-3.06,92.34,-38.34,4.14,0.5295144,0.0941722,2573363,244482,true,true,625
-55.62,39.78,81.18,-7.74,0.5445634,0.1133161,2573363,245254,true,true,505
-52.74,130.5,-36.54,-134.46,0.5356056,0.088963,2573363,245782,true,true,17
-70.02,-77.58,-35.82,14.94,0.5462887,0.0889637,2573363,245795,true,true,81
-61.02,-120.42,78.3,-158.58,0.542837,0.1311056,2573363,245877,true,true,274
-52.74,-13.14,78.66,-71.82,0.5575134,0.1309255,2573363,246731,true,true,654
-37.98,-142.02,-5.58,116.1,0.5373303,0.0921536,2573363,247731,true,true,115
88.74,87.3,-16.38,161.46,0.5457885,0.0922149,2573363,248149,true,true,197
50.22,-179.1,-67.86,-124.02,0.5307092,0.1325257,2573363,249515,true,true,428
-25.38,-48.42,10.62,70.74,0.5345857,0.0919048,2573363,250395,true,true,227
-52.02,-97.38,-9.18,169.38,0.548058,0.1015309,2573363,250482,true,true,300
-14.22,-22.86,85.14,-39.06,0.5381246,0.1690116,2573363,250694,true,true,930
83.7,-121.86,83.34,130.14,0.550652,0.0861263,2573363,252308,true,true,795
22.86,-42.3,86.94,-88.74,0.5315087,0.1280204,2573363,254869,true,true,189
77.94,-127.62,-10.26,98.82,0.5515692,0.0985827,2573363,255372,true,true,387
7.02,108.18,23.22,-131.94,0.5224283,0.0942845,2573363,255491,true,true,155
80.46,-178.38,-54.18,76.5,0.5363958,0.1168433,2573363,255493,true,true,191
-40.14,-91.98,-43.74,-178.38,0.5465129,0.0978811,2573363,256376,true,true,67
9.18,82.26,71.46,-175.86,0.5328063,0.1084389,2573363,256716,true,true,632
24.66,56.7,-7.02,-129.78,0.5414314,0.0949798,2573363,258742,true,true,42
-38.34,109.62,-30.42,-140.22,0.5298629,0.0988623,2573363,259571,true,true,137
-39.42,80.1,-30.78,-23.22,0.5470002,0.1021309,2573363,263111,true,true,785
72.18,13.14,80.1,119.34,0.524445,0.0940707,2573363,266384,true,true,644
-37.26,79.02,-26.1,-27.9,0.5387943,0.1011877,2573363,266463,true,true,529
82.26,-109.98,87.3,136.98,0.5480752,0.0918215,2573363,266831,true,true,405
-49.14,109.62,-44.46,10.98,0.5482717,0.1041903,2573363,267345,true,true,73
77.58,133.38,23.22,-17.1,0.5326802,0.0943114,2573363,267725,true,true,361
69.3,59.58,-2.7,-174.42,0.5380127,0.1327466,2573363,268694,true,true,928
78.66,129.78,5.58,-24.3,0.5318212,0.0944305,2573363,269350,true,true,15
83.34,-130.14,-47.7,32.22,0.5501348,0.1250265,2573363,269411,true,true,905
87.66,29.34,23.58,-79.02,0.5319211,0.0970917,2573363,271666,true,true,707
-46.98,-18.54,3.06,-99.54,0.5525906,0.112033,2573363,273738,true,true,605
84.42,-82.62,-62.1,-156.78,0.5488533,0.1105896,2573363,273977,true,true,576
13.5,-103.5,-53.1,-36.18,0.5287049,0.1121188,2573363,277571,true,true,527
-21.42,-18.18,-34.02,-111.06,0.5343866,0.1088573,2573363,277639,true,true,437
-54.18,-73.26,28.62,-74.34,0.5451823,0.1076823,2573363,278275,true,true,511
-55.26,90.9,-25.38,-155.34,0.5435117,0.1043801,2573363,279889,true,true,138
14.94,-169.38,-39.78,-75.06,0.5409251,0.1128982,2573363,281065,true,true,352
-25.38,-80.82,14.58,-56.34,0.5424262,0.101158,2573363,282221,true,true,562
-73.98,-46.98,-58.14,-146.34,0.5430073,0.1053849,2573363,283286,true,true,680
-63.54,-91.26,-32.22,171.9,0.5474654,0.1043039,2573363,283314,true,true,724
-58.86,52.02,29.7,170.1,0.5428094,0.1264703,2573363,287365,true,true,109
72.9,-145.62,9.54,100.98,0.5390108,0.109871,2573363,287875,true,true,839
5.22,-93.06,37.98,157.14,0.5437621,0.1236455,2573363,287950,true,true,995
-8.46,100.26,85.5,-149.94,0.5300822,0.1321918,2573363,288899,true,true,820
48.42,-44.46,-53.46,48.42,0.5291868,0.1291227,2573363,288989,true,true,584
-49.14,-105.3,29.34,-38.34,0.5466234,0.1155694,2573363,292076,true,true,854
-12.06,-153.54,88.02,154.26,0.5349141,0.1569876,2573363,292759,true,true,504
37.98,-144.54,2.7,104.22,0.5358576,0.1136939,2573363,294669,true,true,752
-5.22,173.7,-40.86,78.66,0.5276572,0.1196866,2573363,295116,true,true,722
-47.7,-19.62,15.66,-153.9,0.546479,0.1246151,2573363,295669,true,true,559
-46.62,-116.1,-29.34,-14.22,0.5970115,0.1145809,2573363,296468,true,true,449
37.62,-70.38,72.9,24.66,0.5372392,0.1751125,2573363,297958,true,true,778
4.14,-48.06,-0.54,49.14,0.537643,0.1061466,2573363,300356,true,true,282
-7.38,62.46,-61.02,145.98,0.5832894,0.1371943,2573363,302550,true,true,298
-25.38,-43.02,28.98,-135.9,0.5374701,0.1292906,2573363,303399,true,true,299
26.82,-109.98,-50.58,-38.7,0.5285608,0.1267258,2573363,305895,true,true,236
-66.42,-44.1,-31.86,60.66,0.550689,0.1141782,2573363,307781,true,true,677
-13.86,-38.34,15.3,87.66,0.53257,0.1169448,2573363,310835,true,true,627
-67.5,-104.58,-23.22,151.38,0.541843,0.120522,2573363,312252,true,true,926
-62.82,124.38,-54.18,-126.9,0.5318962,0.1161633,2573363,315275,true,true,263
68.94,39.42,55.62,-84.06,0.5284748,0.119546,2573363,315929,true,true,245
45.9,-36.9,70.74,58.14,0.5303192,0.127559,2573363,316486,true,true,725
-59.58,-155.7,-2.7,84.06,0.537711,0.1225531,2573363,317258,true,true,834
89.46,121.5,27.18,-41.22,0.5504455,0.1063293,2573363,318178,true,true,830
48.42,164.7,89.46,121.86,0.5356791,0.1308421,2573363,318946,true,true,978
-1.26,108.18,76.86,167.58,0.543304,0.1357502,2573363,319088,true,true,533
17.46,-86.22,81.9,23.58,0.5295321,0.1404378,2573363,320104,true,true,51
-54.18,172.62,-33.3,-85.5,0.5323306,0.1301227,2573363,322169,true,true,956
73.62,-66.42,-10.26,170.46,0.5436509,0.1227664,2573363,323611,true,true,877
89.82,104.58,5.58,-94.14,0.5470899,0.110889,2573363,325120,true,true,101
-32.58,54.9,19.62,-77.94,0.5456857,0.1320667,2573363,328678,true,true,540
86.58,81.54,-21.78,107.1,0.5540765,0.118879,2573363,329621,true,true,122
-50.22,-81.9,-61.38,21.06,0.5497851,0.1436395,2573363,330011,true,true,434
-54.54,23.58,36.9,148.86,0.5485298,0.1398534,2573363,333251,true,true,822
-46.98,-161.1,-20.7,82.26,0.5379011,0.1363685,2573363,333567,true,true,266
-38.34,-105.66,40.86,-18.18,0.5401871,0.1343223,2573363,333609,true,true,630
-38.34,106.02,0.18,-3.42,0.5302605,0.1366703,2573363,335674,true,true,967
73.62,-160.74,33.66,-52.02,0.5331681,0.1290224,2573363,337606,true,true,757
-37.62,12.42,-47.34,-89.1,0.5309925,0.1375759,2573363,337708,true,true,695
-22.5,102.06,-59.58,-158.22,0.5224046,0.1503603,2573363,338107,true,true,988
-13.86,-166.14,-43.02,96.66,0.5342248,0.1386993,2573363,338312,true,true,980
-64.98,36.54,35.1,166.5,0.5423938,0.1940189,2573363,338888,true,true,343
-67.86,-108.54,-10.62,138.06,0.5417519,0.1301878,2573363,342022,true,true,750
86.58,146.7,-55.98,84.42,0.5257485,0.1568856,2573363,343900,true,true,232
85.86,-49.86,10.98,142.74,0.7114446,0.1180075,2573363,344838,true,true,448
-29.7,65.34,-44.46,-43.02,0.5499386,0.1388674,2573363,344941,true,true,751
-17.46,-144.18,-59.22,-60.3,0.5374246,0.152943,2573363,346073,true,true,826
-60.3,-12.06,11.7,-97.38,0.6852463,0.1443353,2573363,347338,true,true,228
86.58,56.7,75.78,-80.46,0.5415742,0.1109464,2573363,347682,true,true,333
-42.3,54.54,-47.34,167.22,0.5472243,0.1435333,2573363,348464,true,true,962
9.18,153.18,-36.9,39.06,0.5370776,0.1440649,2573363,348716,true,true,523
-12.78,-27.54,-3.42,96.3,0.5397971,0.1345861,2573363,348974,true,true,488
-59.94,59.22,-11.34,-168.66,0.5441,0.1321379,2573363,349542,true,true,291
-59.94,49.86,-7.02,-176.94,0.5456953,0.1328024,2573363,351278,true,true,188
88.38,-76.86,-57.42,-82.26,0.5453417,0.1509484,2573363,355917,true,true,119
-71.1,-100.62,67.14,-5.22,0.5621012,0.176785,2573363,355957,true,true,433
25.74,-154.62,-70.38,-74.7,0.543742,0.1873855,2573363,358668,true,true,528
-52.74,128.34,-13.86,-0.9,0.5265149,0.138201,2573363,358693,true,true,223
-73.26,-136.62,4.14,-34.02,0.53929,0.1487838,2573363,359282,true,true,874
72.9,134.46,-40.14,7.02,0.5335966,0.1410347,2573363,359652,true,true,5
-63.18,-157.5,-38.7,-55.98,0.5451115,0.1394015,2573363,360660,true,true,496
-45.9,-3.06,5.58,-116.1,0.5327363,0.1433014,2573363,364713,true,true,37
-31.14,-108.9,85.86,-142.38,0.5450766,0.1826859,2573363,365278,true,true,181
31.14,125.82,81.9,-114.66,0.5249127,0.1489384,2573363,366453,true,true,265
-20.34,-17.46,-55.62,78.66,0.5348924,0.1604506,2573363,367121,true,true,550
-47.7,125.46,68.22,-175.5,0.5289369,0.1840823,2573363,371288,true,true,369
-39.06,-85.14,-46.98,25.74,0.5467791,0.1614129,2573363,371548,true,true,164
5.58,-32.22,-58.5,-121.5,0.5341257,0.1618154,2573363,373090,true,true,813
-51.66,155.7,-16.38,-86.22,0.5315719,0.1410847,2573363,375289,true,true,508
-5.58,-8.1,76.86,-98.46,0.5295797,0.1786585,2573363,377446,true,true,371
12.78,-60.66,-57.78,48.06,0.5410335,0.17191,2573363,377986,true,true,125
-4.86,-168.66,-39.06,86.22,0.5360209,0.1521623,2573363,378187,true,true,79
-72.54,-123.66,30.78,-25.02,0.5346139,0.1913243,2573363,378254,true,true,150
-27.9,83.7,-37.98,-153.18,0.5417905,0.1625304,2573363,378800,true,true,918
32.58,-24.66,-21.78,85.86,0.5420576,0.1518984,2573363,379132,true,true,563
-68.94,-111.42,-58.86,138.42,0.5406995,0.150046,2573363,380781,true,true,772
-8.1,83.7,19.62,-58.86,0.5491508,0.1461935,2573363,387107,true,true,414
10.98,-143.82,-24.66,84.42,0.5423467,0.1535733,2573363,389338,true,true,259
-49.86,28.62,-33.66,-97.02,0.5423073,0.1495885,2573363,389605,true,true,997
-31.86,99.9,19.62,-16.74,0.5373972,0.1785891,2573363,393155,true,true,2
-17.1,39.78,-57.78,-66.42,0.543951,0.1703993,2573363,393659,true,true,200
21.42,112.86,-58.5,-142.02,0.5332947,0.1845081,2573363,397597,true,true,141
84.78,-85.14,-41.22,-121.86,0.5460175,0.1556569,2573363,398691,true,true,59
3.78,-144.9,-69.66,-61.38,0.5448174,0.2052084,2573363,399320,true,true,446
-54.9,94.86,56.34,-151.02,0.5410808,0.205012,2573363,400291,true,true,776
-32.58,16.74,39.78,162.18,0.5311545,0.1663429,2573363,401061,true,true,673
-69.3,7.02,1.26,-143.1,0.5303733,0.1592263,2573363,401483,true,true,614
88.74,46.26,-30.42,166.14,0.5372691,0.1413072,2573363,405331,true,true,753
-13.86,-170.82,-35.82,77.58,0.550302,0.1700432,2573363,405932,true,true,319
-53.82,-40.86,12.06,178.38,0.5411256,0.1639311,2573363,407902,true,true,497
-18.54,-107.46,17.82,114.3,0.5349395,0.1565072,2573363,412179,true,true,241
-12.06,-104.94,40.86,-24.3,0.536165,0.1661735,2573363,412606,true,true,169
45.54,-31.5,-62.1,-101.7,0.5365875,0.1775602,2573363,412969,true,true,440
-20.7,-32.58,86.22,-89.82,0.5385681,0.2142307,2573363,413554,true,true,685
-41.22,-46.98,-59.22,-165.78,0.5479884,0.19045,2573363,413628,true,true,947
-36.18,3.42,-7.74,-90.9,0.5314178,0.15789,2573363,414142,true,true,36
31.14,-67.86,-5.94,52.38,0.5299775,0.1480368,2573363,414695,true,true,354
-56.34,98.46,-68.94,-139.5,0.5379861,0.1594825,2573363,419993,true,true,728
89.82,104.58,62.46,-55.62,0.5404481,0.1397449,2573363,421615,true,true,72
-22.14,-8.1,-50.94,-122.58,0.5345182,0.1862746,2573363,422482,true,true,44
-24.66,-136.62,-48.78,-32.94,0.5472442,0.1868436,2573363,423889,true,true,871
-5.58,81.9,-49.5,-27.9,0.5443854,0.1952014,2573363,427205,true,true,743
55.26,-166.5,-1.62,62.1,0.5268383,0.1648331,2573363,427491,true,true,679
-49.86,-99.18,70.02,-10.62,0.5427924,0.197448,2573363,429375,true,true,577
-26.1,59.58,67.5,8.1,0.5415079,0.1803357,2573363,430917,true,true,303
20.34,-36.9,-23.58,-118.98,0.5387813,0.1672463,2573363,431081,true,true,684
6.3,-20.7,-42.3,98.46,0.5373686,0.1769037,2573363,431197,true,true,668
83.7,-171.54,5.94,49.86,0.5400922,0.1559607,2573363,431630,true,true,268
82.62,-94.5,-66.78,-153.18,0.5456892,0.2040362,2573363,431658,true,true,716
-35.46,16.02,-14.94,152.1,0.5333988,0.1691319,2573363,432962,true,true,308
74.34,134.1,-5.58,72.54,0.5370375,0.1598585,2573363,434858,true,true,330
-33.66,-109.62,-48.06,140.94,0.5432381,0.1835267,2573363,435820,true,true,457
64.98,38.34,-12.78,153.9,0.5346225,0.1633963,2573363,437287,true,true,462
17.46,142.38,74.34,-105.66,0.5297608,0.1834988,2573363,439366,true,true,645
-14.22,110.7,-50.58,-3.78,0.5250229,0.1916028,2573363,441275,true,true,745
57.06,165.42,-66.78,-109.98,0.5391044,0.2195938,2573363,441394,true,true,535
-47.7,14.58,-4.5,-93.42,0.5316526,0.1707654,2573363,442080,true,true,634
-18.18,-21.06,15.3,-125.1,0.5400732,0.1903056,2573363,442171,true,true,182
-59.58,-12.42,-14.94,125.1,0.5446722,0.1648998,2573363,443364,true,true,661
88.02,-119.34,-54.9,122.58,0.5467261,0.1957399,2573363,443980,true,true,410
-12.78,122.94,-31.5,-14.58,0.523123,0.1801811,2573363,445142,true,true,829
-51.3,-36.18,-19.26,99.9,0.5483764,0.1828197,2573363,446239,true,true,983
-48.78,72.18,-64.26,-50.58,0.5384512,0.1771919,2573363,446986,true,true,388
13.86,-56.34,-57.42,-126.18,0.5320201,0.194596,2573363,447061,true,true,873
71.46,-58.5,58.5,-145.98,0.5388544,0.1718265,2573363,447078,true,true,341
-78.3,-170.1,-47.7,57.42,0.5294138,0.1634691,2573363,449545,true,true,568
-43.38,-63.9,-16.74,82.98,0.5501002,0.1742044,2573363,453831,true,true,390
9.18,109.26,69.3,-118.98,0.5193255,0.1885935,2573363,456568,true,true,168
-3.42,49.86,39.42,-147.42,0.535847,0.1778443,2573363,457884,true,true,196
-65.7,39.78,-16.38,-93.06,0.5417625,0.172835,2573363,461287,true,true,160
-66.06,-166.5,-42.3,59.22,0.5413081,0.1723455,2573363,461365,true,true,662
-76.14,-159.3,-12.06,-14.58,0.5392818,0.1771091,2573363,463006,true,true,619
-3.42,81.9,76.5,166.14,0.546306,0.2011197,2573363,463271,true,true,704
-49.5,19.62,-59.58,146.34,0.5389795,0.1858843,2573363,463628,true,true,846
-55.62,-121.5,-28.98,12.78,0.5456243,0.1848162,2573363,466620,true,true,58
-14.94,120.06,81.54,150.66,0.514111,0.2162779,2573363,470081,true,true,375
-53.46,-151.74,-50.94,-25.74,0.5302756,0.1960671,2573363,471019,true,true,690
-14.94,-0.18,76.5,-108.18,0.5269806,0.2258409,2573363,473354,true,true,744
-51.3,132.3,30.42,-113.22,0.5352028,0.2051149,2573363,474323,true,true,659
-58.5,-43.02,31.86,165.78,0.5602185,0.2202691,2573363,474415,true,true,984
1.62,-43.74,76.86,-138.78,0.5375322,0.2293224,2573363,474523,true,true,541
-19.26,-143.46,-55.62,109.98,0.5405709,0.2103914,2573363,475663,true,true,403
76.86,-125.82,-6.66,60.66,0.5471357,0.1735542,2573363,475781,true,true,162
20.34,-116.1,9.18,-28.26,0.653738,0.1909387,2573363,477313,true,true,179
51.3,-50.22,-7.74,67.14,0.5326134,0.192433,2573363,477552,true,true,726
-49.14,176.58,-47.34,-57.42,0.5312673,0.1909491,2573363,478355,true,true,165
41.94,-30.42,-22.5,-73.26,0.5359307,0.1829694,2573363,479284,true,true,235
-41.22,101.34,-72.54,-135.9,0.5318793,0.2030175,2573363,479444,true,true,195
-21.78,-142.02,13.86,69.3,0.5357148,0.1922505,2573363,480626,true,true,357
18.9,164.7,-53.82,53.1,0.5314552,0.2232246,2573363,481026,true,true,738
-58.5,175.14,-54.9,40.5,0.5354315,0.1831338,2573363,481240,true,true,203
68.94,-100.62,-60.66,121.86,0.5478018,0.2218991,2573363,484437,true,true,11
-40.86,-135.9,3.06,-41.94,0.5339241,0.1978794,2573363,487775,true,true,845
-47.34,55.26,50.58,-167.58,0.5406203,0.226478,2573363,488409,true,true,763
-45.9,-138.06,-30.06,83.34,0.5379234,0.1943034,2573363,489884,true,true,460
